date,price,usd_brl,rainfall_index,supply_index,day,month,year,day_of_week,day_of_year,week_of_year,quarter,price_lag_1,price_lag_5,price_lag_20,rolling_mean_5,rolling_mean_20,rolling_std_20
2019-11-05,77.8,3.777,48.13,104.49,5,11,2019,1,309,45,4,75.92,82.47,79.67,80.352,78.8125,2.6863551417058478
2019-11-06,79.69,3.759,47.6,99.97,6,11,2019,2,310,45,4,77.8,80.89,82.31,79.41799999999999,78.719,2.68748150544451
2019-11-07,78.69,3.791,55.25,99.61,7,11,2019,3,311,45,4,79.69,83.99,79.12,79.178,78.588,2.5642575615772865
2019-11-08,75.03,3.759,55.53,98.61,8,11,2019,4,312,45,4,78.69,78.49,80.1,78.118,78.56649999999999,2.5613632780428257
2019-11-11,78.46,3.809,53.17,100.45,11,11,2019,0,315,46,4,75.03,75.92,73.77,77.426,78.313,2.6509285364309974
2019-11-12,78.96,3.762,49.94,100.3,12,11,2019,1,316,46,4,78.46,77.8,78.91,77.934,78.54749999999999,2.4257822937854767
2019-11-13,85.71,3.814,50.86,98.64,13,11,2019,2,317,46,4,78.96,79.69,76.01,78.166,78.55,2.426201275982677
2019-11-14,84.01,3.825,49.06,99.46,14,11,2019,3,318,46,4,85.71,78.69,75.99,79.36999999999999,79.035,2.8279814262773044
2019-11-15,76.33,3.712,48.56,96.61,15,11,2019,4,319,46,4,84.01,75.03,76.71,80.434,79.436,2.939877190417624
2019-11-18,76.9,3.648,48.9,100.83,18,11,2019,0,322,47,4,76.33,78.46,78.69,80.694,79.417,2.959584074618902
2019-11-19,74.99,3.888,50.57,98.15,19,11,2019,1,323,47,4,76.9,78.96,81.91,80.38199999999999,79.3275,3.009372858254853
2019-11-20,77.09,3.805,49.28,99.12,20,11,2019,2,324,47,4,74.99,85.71,75.86,79.588,78.9815,3.09346046226228
2019-11-21,79.66,3.674,47.6,96.89,21,11,2019,3,325,47,4,77.09,84.01,79.91,77.864,79.04299999999999,3.03989975596512
2019-11-22,81.67,3.751,54.01,98.02,22,11,2019,4,326,47,4,79.66,76.33,76.76,76.994,79.03049999999999,3.0366593053622446
2019-11-25,76.81,3.863,54.58,98.34,25,11,2019,0,329,48,4,81.67,76.9,78.77,78.06199999999998,79.276,3.041909718719985
2019-11-26,76.2,3.797,59.88,98.61,26,11,2019,1,330,48,4,76.81,74.99,82.47,78.04400000000001,79.178,3.090257356000757
2019-11-27,73.07,3.79,51.75,99.22,27,11,2019,2,331,48,4,76.2,77.09,80.89,78.286,78.86449999999999,3.0565692412109384
2019-11-28,78.9,3.933,55.3,100.53,28,11,2019,3,332,48,4,73.07,79.66,83.99,77.482,78.4735,3.2761149568547463
2019-11-29,76.05,3.771,55.52,99.35,29,11,2019,4,333,48,4,78.9,81.67,78.49,77.33,78.21900000000001,3.0120842582750664
2019-12-02,78.12,3.798,54.04,99.57,2,12,2019,0,336,49,4,76.05,76.81,75.92,76.206,78.09700000000001,3.049709390814501
2019-12-03,77.32,3.879,57.69,100.17,3,12,2019,1,337,49,4,78.12,76.2,77.8,76.468,78.207,3.0064231239133807
2019-12-04,80.17,3.902,57.97,98.73,4,12,2019,2,338,49,4,77.32,73.07,79.69,76.692,78.18299999999999,3.0117543409991803
2019-12-05,76.32,3.92,56.56,97.71,5,12,2019,3,339,49,4,80.17,78.9,78.69,78.112,78.207,3.026272850954147
2019-12-06,77.73,3.96,54.68,99.16,6,12,2019,4,340,49,4,76.32,76.05,75.03,77.596,78.0885,3.0526507463102415
2019-12-09,88.04,3.921,54.8,99.15,9,12,2019,0,343,50,4,77.73,78.12,78.46,77.93199999999999,78.22349999999999,2.968824461670244
2019-12-10,79.61,3.953,51.42,98.4,10,12,2019,1,344,50,4,88.04,77.32,78.96,79.916,78.70250000000001,3.69340361498157
2019-12-11,80.7,3.912,53.54,95.14,11,12,2019,2,345,50,4,79.61,80.17,85.71,80.374,78.735,3.698644844292509
2019-12-12,89.35,3.947,54.34,95.96,12,12,2019,3,346,50,4,80.7,76.32,84.01,80.47999999999999,78.4845,3.3550832996170876
2019-12-13,92.99,3.962,52.74,96.71,13,12,2019,4,347,50,4,89.35,77.73,76.33,83.086,78.7515,3.9734464358977326
2019-12-16,81.24,3.981,58.66,98.2,16,12,2019,0,350,51,4,92.99,88.04,76.9,86.138,79.5845,5.0417764987312585
2019-12-17,84.14,4.032,61.46,96.9,17,12,2019,1,351,51,4,81.24,79.61,74.99,84.77799999999999,79.8015,5.013471614717676
2019-12-18,87.26,4.029,54.24,98.55,18,12,2019,2,352,51,4,84.14,80.7,77.09,85.684,80.259,4.96858012122714
2019-12-19,91.02,4.005,58.55,98.74,19,12,2019,3,353,51,4,87.26,89.35,79.66,86.99600000000001,80.76750000000001,5.1444859341159255
2019-12-20,84.32,3.958,54.08,98.48,20,12,2019,4,354,51,4,91.02,92.99,81.67,87.33,81.3355,5.620843236046641
2019-12-23,86.93,4.031,57.05,98.42,23,12,2019,0,357,52,4,84.32,81.24,76.81,85.59599999999999,81.46799999999999,5.660239533707748
2019-12-24,91.05,4.037,55.84,94.98,24,12,2019,1,358,52,4,86.93,84.14,76.2,86.73400000000001,81.974,5.674243190899942
2019-12-25,89.83,4.064,60.49,97.19,25,12,2019,2,359,52,4,91.05,87.26,73.07,88.116,82.7165,5.84786175497196
2019-12-26,89.59,4.217,56.14,95.49,26,12,2019,3,360,52,4,89.83,91.02,78.9,88.63,83.55449999999999,5.587835919491404
2019-12-27,89.45,4.038,62.19,93.87,27,12,2019,4,361,52,4,89.59,84.32,76.05,88.34400000000001,84.089,5.630291102131151
2019-12-30,86.99,4.116,58.16,95.86,30,12,2019,0,364,1,4,89.45,86.93,78.12,89.37,84.75899999999999,5.416544732770657
2019-12-31,90.68,4.172,56.87,98.23,31,12,2019,1,365,1,4,86.99,91.05,77.32,89.38199999999999,85.2025,5.203275157861754
2020-01-01,91.22,4.116,54.91,96.89,1,1,2020,2,1,1,1,90.68,89.83,80.17,89.30799999999999,85.8705,4.991319280300034
2020-01-02,92.8,4.283,60.3,99.18,2,1,2020,3,2,1,1,91.22,89.59,76.32,89.586,86.423,4.938401723123323
2020-01-03,90.31,4.104,62.66,96.38,3,1,2020,4,3,1,1,92.8,89.45,77.73,90.22800000000001,87.247,4.521203961685184
2020-01-06,93.5,4.163,60.81,99.76,6,1,2020,0,6,2,1,90.31,86.99,88.04,90.4,87.876,3.968827746855529
2020-01-07,94.74,4.095,67.79,96.33,7,1,2020,1,7,2,1,93.5,90.68,79.61,91.702,88.14899999999999,4.163703943163532
2020-01-08,93.2,4.136,65.07,96.07,8,1,2020,2,8,2,1,94.74,91.22,80.7,92.51400000000001,88.90549999999999,3.896510550952459
2020-01-09,95.29,4.187,59.09,94.1,9,1,2020,3,9,2,1,93.2,92.8,89.35,92.91,89.53049999999999,3.4926471260875966
2020-01-10,94.35,4.238,59.15,97.68,10,1,2020,4,10,2,1,95.29,90.31,92.99,93.40799999999999,89.8275,3.7215459082709037
2020-01-13,94.3,4.21,62.18,95.25,13,1,2020,0,13,3,1,94.35,93.5,81.24,94.216,89.8955,3.7940902452990173
2020-01-14,93.37,4.284,57.7,95.03,14,1,2020,1,14,3,1,94.3,94.74,84.14,94.376,90.5485,3.3202810201293125
2020-01-15,94.7,4.197,64.8,97.92,15,1,2020,2,15,3,1,93.37,93.2,87.26,94.102,91.00999999999999,3.0095759449497788
2020-01-16,93.97,4.188,62.06,97.75,16,1,2020,3,16,3,1,94.7,95.29,91.02,94.402,91.38199999999999,2.9813395082004903
2020-01-17,101.25,4.407,61.78,97.72,17,1,2020,4,17,3,1,93.97,94.35,84.32,94.138,91.5295,3.0349793634951334
2020-01-20,99.27,4.252,63.51,95.5,20,1,2020,0,20,4,1,101.25,94.3,86.93,95.518,92.376,3.270207461630582
2020-01-21,95.11,4.18,67.2,95.98,21,1,2020,1,21,4,1,99.27,93.37,91.05,96.512,92.993,3.351711424583444
2020-01-22,92.57,4.187,61.84,96.0,22,1,2020,2,22,4,1,95.11,94.7,89.83,96.85999999999999,93.196,3.350786867524982
2020-01-23,91.42,4.175,60.91,97.29,23,1,2020,3,23,4,1,92.57,93.97,89.59,96.434,93.333,3.2607249758941586
2020-01-24,97.59,4.311,66.65,98.49,24,1,2020,4,24,4,1,91.42,101.25,89.45,95.92399999999999,93.4245,3.174705083692018
2020-01-27,95.0,4.224,64.92,96.75,27,1,2020,0,27,5,1,97.59,99.27,86.99,95.19200000000001,93.8315,3.160097058802381
2020-01-28,95.86,4.262,60.46,99.2,28,1,2020,1,28,5,1,95.0,95.11,90.68,94.338,94.232,2.7250236116792252
2020-01-29,89.59,4.251,61.65,97.64,29,1,2020,2,29,5,1,95.86,92.57,91.22,94.48800000000001,94.491,2.6135414569826794
2020-01-30,97.43,4.309,62.36,95.99,30,1,2020,3,30,5,1,89.59,91.42,92.8,93.892,94.40950000000001,2.7431147778044687
2020-01-31,95.14,4.2,62.99,97.65,31,1,2020,4,31,5,1,97.43,97.59,90.31,95.09400000000001,94.641,2.7950141700043347
2020-02-03,91.07,4.185,57.08,99.03,3,2,2020,0,34,6,1,95.14,95.0,93.5,94.604,94.88250000000001,2.6031860539687943
2020-02-04,93.16,4.277,56.46,99.53,4,2,2020,1,35,6,1,91.07,95.86,94.74,93.818,94.761,2.7249681794373424
2020-02-05,95.14,4.304,58.78,98.39,5,2,2020,2,36,6,1,93.16,89.59,93.2,93.278,94.682,2.748411215688988
2020-02-06,94.64,4.284,58.53,96.72,6,2,2020,3,37,6,1,95.14,97.43,95.29,94.388,94.779,2.7275087920160788
2020-02-07,93.1,4.203,59.68,96.44,7,2,2020,4,38,6,1,94.64,95.14,94.35,93.83,94.7465,2.7249708351889335
2020-02-10,93.27,4.306,64.2,97.71,10,2,2020,0,41,7,1,93.1,91.07,94.3,93.422,94.684,2.748774655234921
2020-02-11,92.35,4.204,61.4,99.45,11,2,2020,1,42,7,1,93.27,93.16,93.37,93.862,94.63250000000001,2.7659430199251016
2020-02-12,93.6,4.217,62.68,97.68,12,2,2020,2,43,7,1,92.35,95.14,94.7,93.7,94.5815,2.799645231284018
2020-02-13,97.67,4.185,57.71,97.8,13,2,2020,3,44,7,1,93.6,94.64,93.97,93.392,94.5265,2.8079872450600214
2020-02-14,86.81,4.338,60.38,97.3,14,2,2020,4,45,7,1,97.67,93.1,101.25,93.998,94.7115,2.890077899150229
2020-02-17,92.71,4.288,64.04,96.83,17,2,2020,0,48,8,1,86.81,93.27,99.27,92.74,93.98949999999999,2.973165024541463
2020-02-18,93.79,4.281,64.06,97.19,18,2,2020,1,49,8,1,92.71,92.35,95.11,92.628,93.6615,2.710178232631636
2020-02-19,94.8,4.321,59.42,97.74,19,2,2020,2,50,8,1,93.79,93.6,92.57,92.916,93.59549999999999,2.689037149143248
2020-02-20,92.71,4.425,62.51,100.23,20,2,2020,3,51,8,1,94.8,97.67,91.42,93.15599999999999,93.707,2.690509832335406
2020-02-21,86.99,4.103,69.62,97.4,21,2,2020,4,52,8,1,92.71,86.81,97.59,92.164,93.77149999999999,2.647923267690683
2020-02-24,94.07,4.165,61.79,97.96,24,2,2020,0,55,9,1,86.99,92.71,95.0,92.2,93.2415,2.8928974275481263
2020-02-25,98.62,4.167,59.39,96.7,25,2,2020,1,56,9,1,94.07,93.79,95.86,92.47200000000001,93.195,2.870531768083699
2020-02-26,88.91,4.143,61.17,99.2,26,2,2020,2,57,9,1,98.62,94.8,89.59,93.43799999999999,93.333,3.0651403333545217
2020-02-27,95.41,4.12,62.07,100.3,27,2,2020,3,58,9,1,88.91,92.71,97.43,92.26,93.299,3.1122540486208186
2020-02-28,92.52,4.167,61.17,100.81,28,2,2020,4,59,9,1,95.41,86.99,95.14,92.8,93.19800000000001,3.0019600614473707
2020-03-02,93.44,4.094,61.46,98.81,2,3,2020,0,62,10,1,92.52,94.07,91.07,93.90599999999999,93.067,2.9697476412366046
2020-03-03,91.87,4.195,56.46,99.49,3,3,2020,1,63,10,1,93.44,98.62,93.16,93.78,93.1855,2.932924667505448
2020-03-04,93.97,4.166,58.09,98.53,4,3,2020,2,64,10,1,91.87,88.91,95.14,92.42999999999999,93.121,2.9476625887032757
2020-03-05,98.41,4.188,60.88,99.69,5,3,2020,3,65,10,1,93.97,95.41,94.64,93.442,93.06249999999999,2.9169339977735556
2020-03-06,96.72,4.18,60.76,99.5,6,3,2020,4,66,10,1,98.41,92.52,93.1,94.042,93.251,3.137700968610589
2020-03-09,100.47,4.178,59.16,99.26,9,3,2020,0,69,11,1,96.72,93.44,93.27,94.88199999999999,93.432,3.2315396363113646
2020-03-10,98.68,4.1,60.46,99.51,10,3,2020,1,70,11,1,100.47,91.87,92.35,96.288,93.792,3.5933368160642734
2020-03-11,97.54,4.265,61.22,100.12,11,3,2020,2,71,11,1,98.68,93.97,93.6,97.65,94.10849999999999,3.735597288956862
2020-03-12,100.69,4.124,64.04,99.14,12,3,2020,3,72,11,1,97.54,98.41,97.67,98.364,94.30550000000001,3.8105082890673936
2020-03-13,97.04,3.967,60.5,99.36,13,3,2020,4,73,11,1,100.69,96.72,86.81,98.82000000000001,94.45649999999999,4.005689736257235
2020-03-16,98.04,4.018,61.99,102.42,16,3,2020,0,76,12,1,97.04,100.47,92.71,98.884,94.968,3.6116647276930034
2020-03-17,95.09,3.956,58.61,104.07,17,3,2020,1,77,12,1,98.04,98.68,93.79,98.398,95.2345,3.632865296588423
2020-03-18,97.45,4.069,62.42,98.33,18,3,2020,2,78,12,1,95.09,97.54,94.8,97.67999999999999,95.2995,3.617256120611845
2020-03-19,95.63,4.05,61.63,98.39,19,3,2020,3,79,12,1,97.45,100.69,92.71,97.662,95.432,3.646413667095044
2020-03-20,100.23,4.016,63.25,98.98,20,3,2020,4,80,12,1,95.63,97.04,86.99,96.65,95.578,3.5897069225038765
2020-03-23,95.11,4.18,62.42,100.4,23,3,2020,0,83,13,1,100.23,98.04,94.07,97.28800000000001,96.24,3.1115777010179557
2020-03-24,100.17,4.068,61.87,102.04,24,3,2020,1,84,13,1,95.11,95.09,98.62,96.702,96.292,3.0819535841305816
2020-03-25,98.09,4.071,59.36,101.72,25,3,2020,2,85,13,1,100.17,97.45,88.91,97.71799999999999,96.36949999999999,3.162023793977949
2020-03-26,101.51,3.946,60.45,101.23,26,3,2020,3,86,13,1,98.09,95.63,95.41,97.846,96.8285,2.646465915537876
2020-03-27,100.06,3.932,63.2,101.9,27,3,2020,4,87,13,1,101.51,100.23,92.52,99.022,97.1335,2.8201871438459967
2020-03-30,104.59,3.996,56.84,100.2,30,3,2020,0,90,14,1,100.06,95.11,93.44,98.988,97.51050000000001,2.671024788550466
2020-03-31,101.59,3.997,56.81,101.0,31,3,2020,1,91,14,1,104.59,100.17,91.87,100.884,98.06800000000001,2.9279714551381244
2020-04-01,94.18,3.847,59.52,101.47,1,4,2020,2,92,14,2,101.59,98.09,93.97,101.168,98.554,2.637310033068675
2020-04-02,99.29,3.956,60.21,99.25,2,4,2020,3,93,14,2,94.18,101.51,98.41,100.386,98.56450000000001,2.6184496718877184
2020-04-03,96.72,3.962,55.74,100.01,3,4,2020,4,94,14,2,99.29,100.06,96.72,99.94200000000001,98.6085,2.623106384663331
2020-04-06,98.19,3.938,57.97,100.2,6,4,2020,0,97,15,2,96.72,104.59,100.47,99.274,98.6085,2.623106384663331
2020-04-07,103.2,3.889,57.77,103.15,7,4,2020,1,98,15,2,98.19,101.59,98.68,97.994,98.49449999999999,2.587247012803674
2020-04-08,101.81,3.902,50.21,102.49,8,4,2020,2,99,15,2,103.2,94.18,97.54,98.316,98.7205,2.7934971008808924
2020-04-09,97.17,3.921,57.05,103.15,9,4,2020,3,100,15,2,101.81,99.29,100.69,99.842,98.934,2.8608857664051213
2020-04-10,96.82,3.934,57.13,99.59,10,4,2020,4,101,15,2,97.17,96.72,97.04,99.41799999999999,98.75800000000001,2.85544097433183
2020-04-13,99.72,3.965,56.69,100.24,13,4,2020,0,104,16,2,96.82,98.19,98.04,99.438,98.747,2.8628217585192077
2020-04-14,95.02,3.993,62.06,103.57,14,4,2020,1,105,16,2,99.72,103.2,95.09,99.744,98.83099999999999,2.8656310042693827
2020-04-15,97.81,3.892,52.7,98.51,15,4,2020,2,106,16,2,95.02,101.81,97.45,98.108,98.8275,2.870479283288393
2020-04-16,99.15,3.877,53.92,104.62,16,4,2020,3,107,16,2,97.81,97.17,95.63,97.308,98.8455,2.8625043783002058
2020-04-17,103.03,3.936,47.51,100.14,17,4,2020,4,108,16,2,99.15,96.82,100.23,97.704,99.0215,2.760801323414414
2020-04-20,99.77,3.945,54.5,104.24,20,4,2020,0,111,17,2,103.03,99.72,95.11,98.946,99.1615,2.8931321126161835
2020-04-21,91.38,3.869,54.65,101.73,21,4,2020,1,112,17,2,99.77,95.02,100.17,98.95599999999999,99.3945,2.7328787116573463
2020-04-22,98.31,3.953,54.09,104.73,22,4,2020,2,113,17,2,91.38,97.81,98.09,98.228,98.955,3.2579578686168693
2020-04-23,96.18,3.964,59.59,108.05,23,4,2020,3,114,17,2,98.31,99.15,101.51,98.328,98.966,3.2552538909791973
2020-04-24,98.31,3.985,58.57,99.91,24,4,2020,4,115,17,2,96.18,103.03,100.06,97.73400000000001,98.6995,3.2541980578935834
2020-04-27,101.12,4.019,55.34,104.44,27,4,2020,0,118,18,2,98.31,99.77,104.59,96.78999999999999,98.612,3.2391837828295174
2020-04-28,90.37,3.834,53.61,100.75,28,4,2020,1,119,18,2,101.12,91.38,101.59,97.06,98.4385,2.985098561362926
2020-04-29,93.28,3.896,58.33,104.17,29,4,2020,2,120,18,2,90.37,98.31,94.18,96.858,97.8775,3.3886791014538353
2020-04-30,96.8,3.897,54.5,103.29,30,4,2020,3,121,18,2,93.28,96.18,99.29,95.852,97.8325,3.4458577344855934
2020-05-01,90.55,3.891,51.54,103.85,1,5,2020,4,122,18,2,96.8,98.31,96.72,95.976,97.708,3.435392569308718
2020-05-04,99.23,3.855,47.89,102.34,4,5,2020,0,125,19,2,90.55,101.12,98.19,94.424,97.3995,3.7877496096312346
2020-05-05,94.54,3.799,52.19,104.93,5,5,2020,1,126,19,2,99.23,90.37,103.2,94.046,97.45150000000001,3.8062666817539195
2020-05-06,96.08,3.913,56.2,101.63,6,5,2020,2,127,19,2,94.54,93.28,101.81,94.88,97.0185,3.6051677455678313
2020-05-07,90.2,3.857,61.36,105.71,7,5,2020,3,128,19,2,96.08,96.8,97.17,95.44000000000001,96.732,3.4276593210310553
2020-05-08,95.35,3.921,53.44,103.27,8,5,2020,4,129,19,2,90.2,90.55,96.82,94.12,96.3835,3.722437338202023
2020-05-11,96.1,3.864,50.03,101.81,11,5,2020,0,132,20,2,95.35,99.23,99.72,95.08,96.30999999999999,3.7278736707755566
2020-05-12,92.82,3.848,48.39,106.33,12,5,2020,1,133,20,2,96.1,94.54,95.02,94.454,96.129,3.640449509549257
2020-05-13,92.67,3.948,54.3,103.86,13,5,2020,2,134,20,2,92.82,96.08,97.81,94.11,96.019,3.708327612847739
2020-05-14,93.0,3.948,46.02,106.84,14,5,2020,3,135,20,2,92.67,90.2,99.15,93.428,95.762,3.755482448507933
2020-05-15,88.95,3.985,53.95,105.82,15,5,2020,4,136,20,2,93.0,95.35,103.03,93.988,95.45450000000001,3.715035559792779
2020-05-18,91.71,4.105,54.37,102.8,18,5,2020,0,139,21,2,88.95,96.1,99.77,92.708,94.75050000000002,3.5335705440067664
2020-05-19,90.9,3.979,52.86,103.87,19,5,2020,1,140,21,2,91.71,92.82,91.38,91.83,94.3475,3.387573071652936
2020-05-20,92.57,4.002,50.39,104.18,20,5,2020,2,141,21,2,90.9,92.67,98.31,91.446,94.3235,3.411320588554141
2020-05-21,93.01,3.901,52.97,106.28,21,5,2020,3,142,21,2,92.57,93.0,96.18,91.426,94.0365,3.2978482219070524
2020-05-22,87.54,3.896,51.42,104.63,22,5,2020,4,143,21,2,93.01,88.95,98.31,91.428,93.878,3.265424289349297
2020-05-25,91.56,4.106,47.59,104.23,25,5,2020,0,146,22,2,87.54,91.71,101.12,91.146,93.3395,3.382033762164383
2020-05-26,94.22,3.941,56.62,103.64,26,5,2020,1,147,22,2,91.56,90.9,90.37,91.11600000000001,92.8615,2.859753899974579
2020-05-27,88.86,3.942,48.74,103.84,27,5,2020,2,148,22,2,94.22,92.57,93.28,91.78,93.054,2.8124018579365675
2020-05-28,88.22,4.023,52.52,105.84,28,5,2020,3,149,22,2,88.86,93.01,96.8,91.038,92.833,2.9633215716221
2020-05-29,92.8,4.03,41.17,103.85,29,5,2020,4,150,22,2,88.22,87.54,90.55,90.08,92.404,2.979809955084363
2020-06-01,93.02,3.984,53.6,103.21,1,6,2020,0,153,23,2,92.8,91.56,99.23,91.13199999999999,92.5165,2.948438078926191
2020-06-02,90.97,4.037,54.11,102.91,2,6,2020,1,154,23,2,93.02,94.22,94.54,91.424,92.20599999999999,2.4965943118363416
2020-06-03,95.92,4.156,48.91,102.88,3,6,2020,2,155,23,2,90.97,88.86,96.08,90.774,92.0275,2.448088136958031
2020-06-04,94.08,4.025,50.6,101.55,4,6,2020,3,156,23,2,95.92,88.22,90.2,92.186,92.01950000000001,2.434371149750116
2020-06-05,93.87,3.996,50.44,102.47,5,6,2020,4,157,23,2,94.08,92.8,95.35,93.358,92.2135,2.436341681594051
2020-06-08,94.04,4.171,45.76,105.78,8,6,2020,0,160,24,2,93.87,93.02,96.1,93.572,92.1395,2.357254145242301
2020-06-09,98.98,4.152,49.76,103.15,9,6,2020,1,161,24,2,94.04,90.97,92.82,93.77600000000001,92.0365,2.2158573842572284
2020-06-10,92.1,4.086,44.86,104.45,10,6,2020,2,162,24,2,98.98,95.92,92.67,95.378,92.34450000000001,2.7046888623470364
2020-06-11,87.65,4.031,45.41,99.6,11,6,2020,3,163,24,2,92.1,94.08,93.0,94.614,92.316,2.704081515432571
2020-06-12,96.8,4.101,51.33,104.09,12,6,2020,4,164,24,2,87.65,93.87,88.95,93.328,92.0485,2.891017440643367
2020-06-15,91.76,4.162,50.35,102.91,15,6,2020,0,167,25,2,96.8,94.04,91.71,93.914,92.441,2.979726055935325
2020-06-16,94.76,4.26,44.31,102.34,16,6,2020,1,168,25,2,91.76,98.98,90.9,93.458,92.4435,2.9791013745757016
2020-06-17,97.48,4.117,44.07,103.24,17,6,2020,2,169,25,2,94.76,92.1,92.57,92.614,92.6365,2.998812528142797
2020-06-18,89.98,4.196,44.24,102.13,18,6,2020,3,170,25,2,97.48,87.65,93.01,93.69000000000001,92.882,3.1880890167851605
2020-06-19,91.23,4.261,48.92,99.59,19,6,2020,4,171,25,2,89.98,96.8,87.54,94.156,92.7305,3.253018800404986
2020-06-22,89.47,4.059,42.44,104.06,22,6,2020,0,174,26,2,91.23,91.76,91.56,93.042,92.915,3.04086120072983
2020-06-23,92.62,4.31,47.05,102.94,23,6,2020,1,175,26,2,89.47,94.76,94.22,92.58400000000002,92.8105,3.1246346733824857
2020-06-24,95.47,4.166,48.28,101.99,24,6,2020,2,176,26,2,92.62,97.48,88.86,92.15599999999999,92.73049999999999,3.1070810044831263
2020-06-25,96.84,4.283,45.22,100.9,25,6,2020,3,177,26,2,95.47,89.98,88.22,91.75399999999999,93.061,3.0241534700681285
2020-06-26,95.89,4.288,48.94,100.03,26,6,2020,4,178,26,2,96.84,91.23,92.8,93.126,93.49199999999999,2.9100092240763207
2020-06-29,91.7,4.357,43.96,102.46,29,6,2020,0,181,27,2,95.89,89.47,93.02,94.058,93.6465,2.9530453059420028
2020-06-30,88.7,4.33,44.15,104.42,30,6,2020,1,182,27,2,91.7,92.62,90.97,94.504,93.5805,2.9823894959012134
2020-07-01,95.05,4.136,41.36,102.18,1,7,2020,2,183,27,3,88.7,95.47,95.92,93.72,93.46700000000001,3.126669827552161
2020-07-02,93.65,4.257,48.22,99.68,2,7,2020,3,184,27,3,95.05,96.84,94.08,93.636,93.4235,3.096654009189649
2020-07-03,96.89,4.331,41.87,101.96,3,7,2020,4,185,27,3,93.65,95.89,93.87,92.998,93.402,3.09334702053818
2020-07-06,97.03,4.317,45.44,101.42,6,7,2020,0,188,28,3,96.89,91.7,94.04,93.19800000000001,93.55300000000001,3.189606641314024
2020-07-07,95.55,4.372,43.86,102.66,7,7,2020,1,189,28,3,97.03,88.7,98.98,94.264,93.7025,3.282357745344006
2020-07-08,97.75,4.402,40.32,102.15,8,7,2020,2,190,28,3,95.55,95.05,92.1,95.634,93.53099999999999,3.075168630378162
2020-07-09,96.73,4.398,41.77,96.62,9,7,2020,3,191,28,3,97.75,93.65,87.65,96.174,93.8135,3.1940129436508626
2020-07-10,95.45,4.347,48.64,101.79,10,7,2020,4,192,28,3,96.73,96.89,96.8,96.79,94.2675,2.903968020339857
2020-07-13,92.15,4.24,44.22,99.33,13,7,2020,0,195,29,3,95.45,97.03,91.76,96.502,94.2,2.857319317858826
2020-07-14,94.46,4.344,39.89,98.56,14,7,2020,1,196,29,3,92.15,95.55,94.76,95.526,94.21950000000001,2.8410755468935687
2020-07-15,94.7,4.411,44.41,100.27,15,7,2020,2,197,29,3,94.46,97.75,97.48,95.308,94.2045,2.838862772679222
2020-07-16,95.72,4.311,42.74,101.03,16,7,2020,3,198,29,3,94.7,96.73,89.98,94.69800000000001,94.0655,2.736246901370902
2020-07-17,91.58,4.436,55.26,97.82,17,7,2020,4,199,29,3,95.72,95.45,91.23,94.49600000000001,94.35249999999999,2.5818452703441963
2020-07-20,94.71,4.46,43.94,101.2,20,7,2020,0,202,30,3,91.58,92.15,89.47,93.72200000000001,94.36999999999999,2.560666031780499
2020-07-21,92.19,4.409,41.54,101.15,21,7,2020,1,203,30,3,94.71,94.46,92.62,94.23400000000001,94.63199999999999,2.286296937016105
2020-07-22,90.63,4.189,47.77,99.93,22,7,2020,2,204,30,3,92.19,94.7,95.47,93.78,94.6105,2.3081308797148905
2020-07-23,95.11,4.317,36.29,98.42,23,7,2020,3,205,30,3,90.63,95.72,96.84,92.966,94.3685,2.461880485790179
2020-07-24,87.11,4.541,43.0,98.11,24,7,2020,4,206,30,3,95.11,91.58,95.89,92.84400000000001,94.28200000000001,2.400089033435999
2020-07-27,86.63,4.372,49.48,100.98,27,7,2020,0,209,31,3,87.11,94.71,91.7,91.95,93.84299999999999,2.8510904654366827
2020-07-28,86.77,4.273,42.04,97.04,28,7,2020,1,210,31,3,86.63,92.19,88.7,90.33399999999999,93.5895,3.2492533150343736
2020-07-29,85.15,4.499,36.33,100.77,29,7,2020,2,211,31,3,86.77,90.63,95.05,89.25,93.493,3.4259644819492316
2020-07-30,88.76,4.414,40.96,98.78,30,7,2020,3,212,31,3,85.15,95.11,93.65,88.154,92.998,3.8749419010923045
2020-07-31,91.98,4.49,47.4,98.75,31,7,2020,4,213,31,3,88.76,87.11,96.89,86.88399999999999,92.7535,3.9843658611864723
2020-08-03,89.32,4.431,43.51,96.2,3,8,2020,0,216,32,3,91.98,86.63,97.03,87.85799999999999,92.50800000000001,3.865573559947757
2020-08-04,90.55,4.442,39.22,98.41,4,8,2020,1,217,32,3,89.32,86.77,95.55,88.39599999999999,92.1225,3.774242168617058
2020-08-05,92.46,4.433,39.73,99.42,5,8,2020,2,218,32,3,90.55,85.15,97.75,89.152,91.8725,3.700129265167117
2020-08-06,93.37,4.454,40.15,96.37,6,8,2020,3,219,32,3,92.46,88.76,96.73,90.614,91.608,3.4376332127296463
2020-08-07,88.88,4.562,43.35,98.99,7,8,2020,4,220,32,3,93.37,91.98,95.45,91.53599999999999,91.44,3.2511892560947855
2020-08-10,91.89,4.467,46.71,98.26,10,8,2020,0,223,33,3,88.88,89.32,92.15,90.916,91.1115,3.1551933379745227
2020-08-11,87.59,4.284,45.7,97.03,11,8,2020,1,224,33,3,91.89,90.55,94.46,91.42999999999999,91.09849999999999,3.1512224445023955
